ax,ay,az,gx,gy,gz,activity
3.8656,0.0053,-3.9068,19.2260,-42.4193,-42.7855,3
4.4213,1.0061,-2.3336,38.1468,6.2866,-38.5130,3
5.9880,0.5641,-2.4053,54.6873,29.1136,-31.3719,3
8.7451,-1.0007,-2.0626,73.9133,36.6209,-40.6493,3
9.5563,-2.6446,0.3469,89.4162,51.8797,-21.0570,3
10.5804,-1.1282,2.1260,68.6643,14.2211,-18.2494,3
14.3228,4.3495,-4.1389,5.3100,-66.7112,-39.2455,3
14.9988,5.0015,-3.4384,-21.6674,-13.9159,-63.9646,3
13.1383,-1.5152,-4.5780,-9.8266,-27.4047,-38.6351,3
11.7433,-3.4247,-8.5663,-21.1181,-72.4485,-32.4095,3
8.3138,-5.2163,-7.1078,-13.2445,-78.2468,-39.7337,3
8.5483,-4.4590,-11.4891,5.9203,-41.3817,-38.3299,3
9.3619,1.1934,-11.2642,21.7284,47.6072,-7.2021,3
11.9832,1.1581,-8.0871,-3.1738,39.1234,24.4139,3
9.6514,-2.3886,-5.4155,-32.2264,26.0619,39.1844,3
5.2163,-2.9054,-3.1310,-6.1034,28.9916,68.8474,3
2.6961,-1.4805,-3.1501,22.7660,41.9310,85.5100,3
3.8117,0.3026,-2.1780,35.7054,37.5975,80.2610,3
3.7531,0.8793,-2.6853,0.3051,40.7103,74.5847,3
2.3419,-2.0997,-1.3668,-44.6165,36.7430,42.2972,3
4.6103,0.7531,0.8081,-57.9832,48.4617,17.0897,3
6.3009,0.3936,0.5497,-76.5989,59.2649,3.8452,3
7.5344,0.4079,0.1345,-82.8244,33.4471,0.3051,3
9.7011,0.3684,-1.2245,-78.4910,-30.8226,32.9589,3
12.3685,-2.9880,-4.3417,-52.3680,-43.0296,40.0999,3
16.4141,-5.5824,0.6675,-24.2308,45.2269,38.2689,3
15.2691,-2.6213,2.6662,13.5497,1.4648,25.4515,3
13.7455,0.0753,-4.0444,31.5550,59.6311,43.0907,3
12.1011,-5.8229,-8.2199,44.6165,-52.8563,52.4901,3
11.4358,-5.6075,-8.8109,57.4949,13.1835,45.4710,3
6.9559,-4.3381,-6.1645,-9.3993,19.7753,1.6479,3
4.9477,-6.1375,-7.7168,-40.0389,4.5165,-17.2729,3
11.5417,-5.1272,-5.2295,-29.9071,-15.9301,-5.2490,3
7.8993,-1.9980,-4.5110,17.7001,-68.8474,-42.6634,3
5.0572,0.8542,-3.0179,-13.6108,-86.7917,-64.6970,3
1.8203,-1.6959,-2.6775,-11.8407,-73.9133,-37.1092,3
3.6675,-1.8424,-4.6743,0.3662,-45.5931,-36.1327,3
3.6843,-1.6223,-4.0797,31.2499,-13.6718,-53.0394,3
4.8311,0.7734,-3.7369,42.7855,-23.3153,-49.5604,3
5.6685,0.4516,-3.6119,46.2034,21.6674,-52.6121,3
7.0779,0.1950,-2.1020,81.6037,44.9827,-56.8235,3
8.8187,0.1848,0.8225,70.9226,57.2508,-36.4989,3
10.5750,0.7668,2.5100,65.2464,24.1088,-22.7050,3
13.8263,0.9385,1.3633,18.9208,-25.6347,-30.2733,3
14.6261,3.6538,-3.5168,-32.5316,-88.1345,-58.4104,3
12.7621,2.4346,-4.7682,-31.2499,-55.3587,-57.8611,3
9.7848,-4.7521,-10.6564,-18.9818,-103.5763,-30.2123,3
10.1802,-4.2897,-8.7427,-17.6391,-70.0071,-34.1795,3
9.9720,-6.2751,-9.6711,-4.4555,-13.0004,-50.3538,3
9.8847,0.8476,-12.2500,1.0986,39.2455,-29.4188,3
10.7090,1.8167,-10.4033,6.8359,56.8846,33.8133,3
10.6528,-1.3118,-5.9569,-8.7280,31.9213,43.0296,3
6.8057,-2.9018,-3.0335,-6.9579,36.0716,55.7249,3
2.9330,-2.0129,-2.6638,12.0849,29.6019,81.1765,3
2.6434,0.9924,-2.5728,40.4662,39.2455,84.9607,3
2.8624,0.7112,-1.9076,43.6400,63.4153,76.0496,3
3.1848,-2.5782,0.7250,11.9628,49.2552,50.1707,3
4.0444,0.0538,0.9308,-58.3494,27.6488,20.0805,3
5.3198,0.2883,-1.2939,-71.5940,50.5980,2.5634,3
7.9214,0.0915,-1.2400,-80.6882,27.4657,3.3569,3
10.6755,0.8949,0.9852,-92.4069,-17.3339,32.6537,3
11.4580,-2.9611,-2.7864,-45.8983,-23.9257,39.0624,3
15.2871,-6.3960,0.8823,-17.1508,46.6307,43.0296,3
15.5832,-3.4821,0.4085,1.9531,39.9779,29.5409,3
11.9736,-1.6582,-5.7984,24.0477,43.5179,44.2503,3
13.0229,-5.8630,-10.5116,38.2689,-40.7713,55.1756,3
12.0795,-6.5676,-10.6893,52.8563,66.0398,42.7244,3
5.4927,-5.0392,-7.4434,-16.4794,30.6395,-7.3852,3
5.3090,-6.7417,-5.7601,-35.2782,6.6528,-12.6342,3
13.3058,-4.5960,-5.9940,11.3525,-58.0442,4.0893,3
8.1338,-1.8107,-4.7216,26.6722,-80.5051,-39.9779,3
5.0925,-1.7150,-3.2829,-1.2207,-88.8059,-68.9085,3
2.0548,-2.2881,-2.5483,2.1972,-82.7024,-35.4002,3
4.6366,-1.9908,-4.4039,9.8876,-67.3216,-36.0716,3
4.9190,-1.2233,-4.0995,23.4984,-35.8885,-56.0301,3
4.0695,0.3308,-4.1455,18.3715,-16.2353,-50.3538,3
4.8646,0.3122,-2.5118,43.6400,41.0155,-47.6072,3
6.9236,0.1489,-1.2095,61.4622,57.9222,-53.2225,3
7.9663,0.4683,0.5060,87.7072,53.4056,-47.9735,3
9.4492,-1.4165,2.5064,72.6316,24.2919,-22.8881,3
13.0869,0.8548,-1.2975,32.7147,-34.3016,-28.1981,3
15.1226,4.1401,-3.8817,-20.2636,-63.4153,-68.5423,3
12.3433,2.9060,-3.2015,-16.0522,-13.3666,-59.1429,3
11.5417,-2.3347,-8.7254,-27.6488,-80.9934,-30.0902,3
9.9535,-5.5429,-8.8319,-32.6537,-90.8200,-36.3768,3
10.9148,-5.5525,-9.2536,-24.2919,-58.7156,-40.7713,3
9.0981,1.4572,-11.8594,-24.1698,20.6298,-26.4281,3
9.9433,3.0502,-10.1174,-13.0004,64.3308,39.7337,3
10.8628,-1.0492,-6.8165,-44.1283,24.1088,61.7674,3
7.7234,-4.0061,-3.4815,-22.7660,22.3998,75.6834,3
2.6243,-2.8564,-3.1028,-1.4038,41.0155,99.1818,3
2.4179,-1.0001,-1.3507,21.3622,30.4564,95.0925,3
3.5156,-1.3154,-3.0520,24.9022,14.8315,81.7869,3
4.3866,-2.3868,-3.1824,-12.0238,40.3441,45.3490,3
4.4889,-1.9154,-1.3770,-38.5741,45.2879,23.3153,3
4.4668,0.8524,0.1513,-64.4529,78.9182,-7.9345,3
6.3804,0.1734,0.8231,-79.1013,66.8333,-7.1410,3
12.0640,0.2817,0.4546,-94.4211,22.0336,13.2445,3
13.1683,0.0544,-1.2376,-53.0394,-30.2733,24.2919,3
13.3034,-6.0640,-1.8400,-11.8407,-24.4750,32.1044,3
14.5752,-4.3633,2.8121,-16.1742,-1.5258,34.4237,3
14.2965,0.8380,-2.6153,33.8133,92.2849,25.8788,3
10.2394,-5.3676,-7.7198,32.8978,-34.4237,55.7859,3
11.1122,-4.8173,-8.4041,46.3255,28.1981,55.0535,3
10.1748,-6.2697,-6.3840,35.9496,22.0336,25.0243,3
5.5830,-5.2307,-7.5702,-10.2538,19.7753,-18.6767,3
11.5890,-6.9816,-5.0883,-12.5732,-12.2680,-2.0751,3
10.5732,-1.9471,-6.6592,12.6952,-53.8939,-17.0287,3
8.1846,0.8913,-5.1457,0.0610,-87.2190,-64.2698,3
3.7621,-1.9375,-2.9587,0.5493,-74.4626,-42.4803,3
4.2628,-2.5010,-3.0652,-3.1127,-47.9735,-37.1092,3
4.5367,-2.4269,-3.1417,28.6254,-54.5042,-50.8421,3
3.1944,-1.8245,-3.0394,35.8275,-32.8368,-61.7674,3
4.2041,1.1772,-2.9198,39.1234,-5.6152,-53.4666,3
5.8384,1.2544,-2.9401,77.7585,30.3343,-42.6024,3
7.9531,0.2572,-1.7001,87.4631,39.1234,-48.5838,3
8.1954,0.5587,0.1591,72.5706,35.2171,-34.7289,3
12.2835,0.8362,1.6630,51.1473,-10.3759,-29.6019,3
16.0851,3.1716,-3.6652,-25.0243,-75.3782,-57.6170,3
15.2590,4.1605,-1.9250,-18.6767,-31.9213,-60.7298,3
10.4955,-1.8478,-4.8340,4.4555,-44.3724,-40.5882,3
8.7960,-5.0380,-11.5022,-3.1127,-126.4645,-21.3012,3
9.6448,-4.6953,-10.9651,-10.0707,-29.2357,-21.7284,3
11.8767,-1.8143,-10.7258,-32.8978,0.3051,-64.5139,3
8.3814,3.3601,-10.8305,-22.9491,89.5993,20.5077,3
10.7318,1.0941,-7.0552,-20.8739,40.9544,55.0535,3
9.0568,-4.2197,-3.7339,-35.0340,27.3436,61.7674,3
5.2648,-3.5826,-2.2510,-32.2264,24.1698,76.2937,3
1.9046,-1.5008,-3.6861,-18.4325,20.8739,92.6511,3
2.3629,0.6556,-2.3742,36.8041,44.4945,89.5993,3
2.2199,-1.2364,-1.8801,-10.3759,44.7386,63.4153,3
4.0049,-1.5415,0.8596,-45.2269,54.5042,38.9403,3
5.0177,0.3738,-1.1892,-66.3450,47.2410,12.7563,3
5.0530,0.6143,-1.8460,-76.3547,54.3821,4.5165,3
7.7437,0.6664,-1.1958,-79.5896,25.0853,22.6439,3
11.8253,-1.7850,0.5365,-52.1238,-18.6767,38.6351,3
13.5750,-4.0516,-2.9736,-29.7850,-23.4984,33.5692,3
15.7585,-3.3684,2.3036,-7.5073,75.9275,32.4095,3
15.0532,-1.8484,-3.5808,49.9266,30.1512,41.6869,3
13.4470,-8.3054,-11.5214,55.8470,-4.3334,54.8704,3
14.5555,-6.1812,-9.7106,78.3079,42.6024,50.2318,3
7.8418,-2.6703,-6.0406,6.5917,48.0955,6.9579,3
7.2747,-5.9862,-7.0187,-45.1659,10.9862,-8.3007,3
10.6354,-6.3684,-6.1824,-18.0663,-49.0721,2.7465,3
9.4761,-2.4466,-5.4837,-1.0375,-52.2459,-31.4940,3
6.1178,-1.2891,-3.1028,-8.4228,-76.9651,-76.0496,3
1.9411,-2.6081,-1.4488,-9.8876,-54.3821,-54.7483,3
2.9641,-2.2713,-2.8701,7.0800,-50.3538,-32.4095,3
4.2364,-1.2257,-3.7686,17.5170,-35.7054,-54.1990,3
4.0594,0.7154,-3.7968,35.2782,-36.6209,-64.4529,3
4.0654,1.3591,-2.9377,30.2123,0.2441,-54.4432,3
7.0959,0.9475,-3.3894,63.5984,11.3525,-47.9124,3
8.7756,0.7758,0.5006,91.3693,54.8704,-46.5697,3
9.2895,-1.6582,2.2486,65.9178,38.5130,-30.0292,3
13.0343,0.7920,0.1657,38.8792,-29.7240,-29.7850,3
14.1667,3.3074,-3.7920,-28.9305,-60.9129,-61.4622,3
13.4524,3.4833,-2.4616,-19.9584,-15.9911,-59.2649,3
10.4602,-2.9994,-8.4436,-6.5307,-52.2459,-31.9213,3
9.2087,-5.8002,-8.7338,-6.0424,-88.5617,-25.3295,3
9.2093,-5.2043,-9.8703,-8.3007,-49.0111,-31.6771,3
10.7665,0.9302,-11.5028,-6.7748,-5.9814,-51.2694,3
8.1589,2.1589,-10.9938,3.3569,89.7214,15.7470,3
10.7629,0.1328,-7.0043,1.5869,33.6302,35.9496,3
8.6063,-3.0879,-3.8111,-8.7280,15.0146,60.0584,3
4.8155,-2.5028,-2.6081,6.6528,19.9584,78.9182,3
2.5938,0.9619,-3.0891,24.4750,34.1795,91.1862,3
2.7762,0.5551,-1.8520,43.1517,52.3069,84.0451,3
2.8630,-2.4693,-1.9250,13.5497,42.9686,60.3636,3
4.7174,-1.6067,0.0185,-31.9823,60.4856,14.5263,3
5.3617,0.0364,0.3062,-68.8474,49.4993,-8.9721,3
6.6388,0.5569,-1.9363,-85.7541,44.5555,-16.9066,3
8.7649,1.1581,-1.1694,-97.0456,4.5165,19.7753,3
12.0293,0.4103,-2.4825,-73.3030,-28.3202,34.3627,3
14.4753,-6.0789,-1.0372,-8.7280,9.0942,41.1986,3
14.7900,-4.2101,4.0983,-23.9867,-18.8598,38.8792,3
13.3597,-1.9920,-6.6101,42.4193,85.5100,46.9359,3
11.3048,-5.5501,-8.3826,40.9544,-36.0716,52.9783,3
11.7966,-5.5896,-9.6532,49.2552,8.6669,56.6404,3
8.3503,-4.5876,-6.7495,14.8925,30.0292,6.0424,3
6.5443,-5.0859,-7.8849,-21.6063,11.9018,-15.8080,3
11.4227,-5.1619,-5.9276,-26.4281,-12.2069,-3.6621,3
8.5902,-1.7036,-5.4580,0.3662,-62.4998,-30.7006,3
6.4935,-1.4327,-3.3493,-16.2963,-73.6082,-61.5843,3
2.8181,-2.4442,-1.9363,-8.1786,-79.1623,-47.6683,3
3.6466,-1.9334,-2.9982,-15.1366,-55.7249,-34.4237,3
3.6873,0.8165,-4.0307,9.8876,-51.3914,-42.7855,3
4.3734,0.4456,-3.4743,35.4613,-18.9208,-48.3397,3
4.4542,0.3020,-3.0454,43.4569,0.8544,-36.3768,3
8.3240,0.0143,-1.8269,71.2278,23.2543,-40.5882,3
7.6181,0.6239,0.9930,69.5799,55.5418,-45.5321,3
8.5770,0.7704,1.3304,70.3733,44.3114,-23.3764,3
12.1501,0.4223,0.4468,39.4286,-12.0238,-24.5971,3
14.4263,3.2596,-3.1298,-25.7567,-69.3357,-49.4383,3
13.9244,3.5431,-2.8055,-19.7143,-29.4799,-50.9031,3
11.0799,-2.6877,-6.8697,-13.1835,-60.0584,-29.2357,3
9.0490,-5.2217,-9.3344,-16.8456,-99.9753,-25.8788,3
9.2225,-4.1306,-9.8620,-8.9111,-42.8465,-23.3153,3
10.8239,-1.4231,-11.1655,-22.6439,-9.8876,-40.6493,3
10.3669,2.5657,-9.6460,-15.2587,70.4343,21.4843,3
10.8711,0.0400,-6.6496,-25.1464,36.3768,49.6214,3
8.5196,-3.4737,-3.9290,-24.1088,23.1933,62.6829,3
4.9728,-3.2745,-2.7523,7.0800,42.5413,79.7727,3
2.4233,-1.2795,-2.7756,16.2963,36.9261,88.8059,3
3.2512,0.9529,-1.8179,44.8607,37.9637,86.6086,3
3.2608,-1.5337,-2.0267,-7.8124,29.6630,49.1331,3
3.9978,-1.2837,0.0508,-52.4290,32.1654,23.8036,3
5.3988,0.8727,-1.3489,-65.8567,44.9827,1.0986,3
5.6004,-1.0366,-1.1258,-78.2468,54.3821,-2.0751,3
11.2923,0.2344,0.7292,-83.3127,5.1879,11.3525,3
12.7591,0.8476,-1.7126,-40.6493,-23.5595,29.5409,3
12.7100,-5.5788,-1.8795,2.3803,4.4555,36.3768,3
15.5150,-3.0215,4.2771,-19.6532,-22.2167,35.8275,3
15.0353,0.9966,-2.9647,20.9350,75.4392,26.4891,3
9.8721,-6.2105,-8.0339,14.6484,-32.7147,48.8279,3
10.7617,-6.3272,-10.6600,40.9544,-4.8217,58.0442,3
13.9142,-7.2442,-6.9242,64.8802,50.6590,25.0243,3
4.4243,-4.8215,-6.8781,-16.1132,30.6395,-34.4847,3
10.2807,-5.8791,-5.6273,-39.1234,-21.9115,-6.2866,3
10.3507,-2.8636,-6.2697,15.4418,-63.3543,-6.8359,3
7.7946,-1.7192,-4.4249,5.5541,-101.3791,-65.3074,3
2.8749,-1.9363,-2.8390,-7.6904,-104.0036,-64.8802,3
2.6817,-1.9232,-4.1413,-5.0048,-68.9085,-43.7010,3
3.3625,-1.2293,-4.2562,1.7089,-15.8690,-53.5887,3
4.0426,0.7561,-3.9984,26.1229,-15.5639,-54.8704,3
4.0480,0.1728,-3.2883,32.6537,15.3197,-46.5086,3
6.7202,1.0307,-3.0083,64.6360,37.2313,-52.7952,3
8.0632,0.8608,-1.1826,96.8625,59.3260,-56.3353,3
9.9457,-1.6953,2.2660,83.8010,48.0955,-27.5267,3
11.8349,0.6179,1.2466,46.7528,-6.6528,-33.5082,3
14.6135,2.9180,-3.3780,-24.7802,-75.0120,-61.7674,3
14.0135,1.8029,-1.4817,-4.5165,-45.4100,-67.3216,3
9.8488,-2.2223,-8.8827,5.3710,-80.3220,-39.2455,3
9.7549,-3.2087,-11.5292,-10.4369,-91.5524,-25.8788,3
11.2845,-4.3214,-8.8313,-20.1415,-36.8041,-49.0111,3
9.5748,0.8685,-11.1218,-24.2919,7.3242,-43.3348,3
9.0287,2.8743,-12.4008,-1.4648,78.1858,29.5409,3
11.2486,0.2410,-7.1491,-11.7797,52.3680,43.7620,3
8.3365,-3.9481,-3.9774,-30.8837,23.7426,64.1477,3
4.7431,-2.9162,-2.9682,-15.0146,38.4520,84.9607,3
1.8358,0.9475,-2.7696,-5.3710,40.7713,93.2004,3
2.4251,0.8560,-3.0029,19.0429,28.3812,90.7590,3
2.6338,-1.5625,-1.9824,12.5121,28.2592,88.6838,3
3.5234,-1.8000,-1.1312,-32.8368,41.7479,34.3016,3
4.5302,-1.0432,-1.0289,-68.2371,27.6488,13.5497,3
6.0167,0.9774,-1.7126,-72.7537,61.5843,0.7934,3
8.9395,0.2123,-1.2753,-82.3362,20.4467,8.9111,3
13.2347,-1.3573,0.2105,-63.5984,-6.4086,27.0385,3
12.0735,-4.1790,-3.4127,-16.3573,-16.1742,38.3299,3
14.7828,-3.5216,2.0530,-10.3759,-15.5639,35.0951,3
15.1890,0.9768,-2.2995,15.6859,74.8289,24.3529,3
11.8713,-7.5918,-9.5228,45.5321,-14.4042,51.2694,3
12.7513,-7.6755,-10.0175,70.2512,31.5550,44.6165,3
10.5026,-4.6971,-4.7132,41.6258,71.2278,14.4652,3
5.0799,-4.2616,-8.2283,-11.3525,30.4564,-32.4095,3
9.9774,-6.8171,-6.2703,-18.6767,-28.7474,-5.1269,3
10.1611,-2.6596,-6.1340,17.8222,-66.9553,-16.4184,3
7.1946,0.7585,-4.4691,9.7045,-99.9142,-61.2791,3
2.5854,-1.4015,-2.9144,7.5683,-92.6511,-59.8143,3
3.2907,-2.2767,-4.1880,-6.5917,-50.1097,-43.3958,3
3.6299,-1.0067,-4.2203,12.0238,-16.6625,-60.3636,3
3.7603,0.7453,-3.3003,37.1703,-18.1273,-60.9129,3
3.8362,0.8386,-3.0508,41.4427,-1.2207,-58.6546,3
6.8015,0.2219,-3.1106,66.7112,33.6302,-56.8235,3
8.6518,0.2386,0.0149,95.1535,56.9456,-54.5042,3
9.6311,0.5042,2.3832,79.5896,48.0345,-23.0712,3
12.7902,1.7102,0.1369,35.8885,-28.5033,-33.4471,3
14.5812,4.4590,-3.7256,-39.7337,-85.5100,-65.8567,3
13.8735,2.6709,-1.8681,-18.7987,-33.2030,-49.5604,3
9.6729,-2.8384,-8.7236,0.0000,-92.9563,-22.9491,3
9.7627,-5.1619,-10.5708,-11.6576,-97.1066,-9.7045,3
9.9792,-4.6175,-10.0773,-19.9584,-38.8792,-37.1092,3
10.2113,0.5270,-11.9078,-33.4471,9.5214,-57.8001,3
8.8438,2.8821,-11.0745,5.4321,86.0593,23.6815,3
11.4795,0.7316,-6.7286,-3.8452,47.1800,46.8748,3
8.0315,-3.6275,-3.5605,-19.0429,37.7196,67.2605,3
4.5535,-2.5944,-2.6727,5.6762,38.4520,82.1531,3
1.7808,0.8566,-2.9060,25.2074,34.1795,87.1579,3
2.6991,0.8865,-2.4400,35.5834,43.6400,90.8200,3
3.5108,-1.6462,-1.1712,8.7280,27.6488,64.5139,3
4.2346,-1.1036,0.9852,-55.3587,53.8939,28.0760,3
5.5758,0.0616,0.5383,-78.0637,72.8757,6.0424,3
7.0725,0.0945,0.6472,-79.1013,57.4339,-1.2207,3
9.6586,0.3756,-1.2424,-92.1628,0.1220,25.0853,3
12.2578,-1.7318,-3.6969,-79.4065,-45.7152,40.9544,3
14.3946,-6.4097,0.0831,-20.4467,47.0579,36.1937,3
15.5515,-3.1417,1.5553,-8.6059,31.7381,36.1327,3
12.1722,0.3212,-3.4061,22.8881,120.9713,39.6727,3
11.3988,-5.7816,-9.4540,24.6581,-49.4383,57.7391,3
12.6628,-6.0460,-10.4458,50.1097,29.9681,57.9222,3
10.3286,-5.4873,-6.8638,1.7089,17.6391,23.6815,3
3.7316,-6.1387,-7.8293,-30.9447,5.8593,-19.8363,3
12.2452,-5.7326,-5.7882,-27.4047,-33.2640,-4.6386,3
8.7188,-1.8095,-4.9262,6.4697,-58.2884,-33.6913,3
6.7322,-1.1198,-3.7202,-7.5073,-104.1867,-68.6643,3
2.7200,-2.2719,-2.5633,-8.2397,-90.6369,-54.3821,3
2.7870,-2.2055,-3.2458,10.1318,-55.1756,-52.7342,3
3.3774,-1.5840,-4.3034,21.6674,-51.3304,-54.6263,3
3.8093,0.0143,-3.6945,33.0809,-23.3764,-54.9314,3
4.5463,1.2299,-3.9577,39.9168,2.6245,-43.5179,3
6.8327,1.1814,-3.7956,66.9553,34.3016,-35.9496,3
9.4522,0.7674,0.5706,86.3645,62.5608,-43.2738,3
9.6616,-1.5541,2.1702,67.6878,73.3640,-26.1229,3
11.6578,0.5419,0.2985,27.0995,-1.8920,-32.5926,3
14.3156,3.7393,-3.3493,-44.2503,-58.2884,-59.2649,3
14.3976,1.6319,-2.0482,-24.5971,-42.8465,-48.7059,3
10.0672,-2.9312,-8.9503,0.0610,-88.9890,-25.0853,3
9.3344,-3.6418,-9.5491,-12.8173,-101.8674,-23.4374,3
10.0043,-3.9493,-9.0777,-19.2260,-30.6395,-43.3348,3
9.8829,0.1513,-11.0051,-19.5312,18.0663,-44.2503,3
8.8959,2.7056,-12.1238,-7.4462,65.6126,32.0433,3
11.2684,0.0125,-7.3280,-29.7850,35.0951,56.0911,3
7.7012,-3.9044,-3.8147,-26.9164,28.8085,70.2512,3
4.2221,-3.5180,-3.0089,-20.9350,33.5692,87.1579,3
1.3172,-1.1796,-3.0041,7.2631,38.6351,92.5900,3
3.2075,-1.6845,-2.2977,31.6161,28.8085,86.2424,3
3.5240,-1.9136,-1.8418,-41.3206,40.3441,47.6683,3
3.3762,-1.0713,0.9427,-57.0677,47.3631,24.5971,3
5.2049,0.7501,-1.0612,-60.9129,79.2844,1.8920,3
6.8291,0.7567,-1.2281,-69.8240,56.4573,0.4882,3
12.6358,0.1004,0.8715,-79.0403,11.5356,15.1977,3
12.7130,0.9278,0.9978,-32.3485,-37.5975,32.7147,3
14.6871,-6.2572,-1.7120,10.0707,-15.1977,37.9637,3
15.9236,-3.0287,2.9838,-20.2636,3.1738,28.3202,3
12.5874,0.5347,-5.0009,29.6630,66.2840,35.4613,3
11.0362,-7.0384,-10.4787,29.9071,-25.2074,46.8138,3
12.5425,-6.1447,-10.4476,62.0725,15.7470,61.8894,3
9.2554,-4.2442,-6.6107,30.9447,54.6873,20.8739,3
3.6723,-4.8795,-7.9555,-37.9637,28.8695,-26.3671,3
12.6759,-5.8905,-6.2285,-32.3485,-26.0009,-9.0331,3
8.7481,-2.4867,-4.7718,25.1464,-56.5794,-34.3016,3
6.2374,-1.6031,-2.9294,2.6855,-101.1960,-71.2278,3
2.6416,-1.7766,-2.1355,14.0990,-102.9050,-55.2977,3
2.9336,-1.4488,-4.5684,-4.3334,-63.4153,-43.0296,3
3.1220,0.8811,-4.2861,19.1039,-27.4657,-61.5232,3
4.3489,0.5647,-3.8919,32.4095,-19.8363,-55.2366,3
5.4687,0.9134,-2.2869,51.9407,18.3104,-54.3821,3
6.8715,0.6819,-3.0424,78.2468,36.3768,-45.4710,3
8.1978,0.0933,-1.3399,77.1482,50.0486,-35.4002,3
10.2921,0.7034,2.1008,64.8191,38.2079,-18.3715,3
13.0271,0.0125,0.0765,30.0292,-23.5595,-29.2968,3
15.1974,3.2679,-2.9605,-30.8226,-73.1199,-60.3025,3
13.9292,1.9734,-2.0231,-12.1459,-30.5785,-52.1238,3
9.9637,-1.5720,-8.5722,-5.5541,-81.9700,-28.2592,3
9.6544,-4.4703,-9.6185,-14.0990,-94.6652,-29.7240,3
9.8099,-4.5326,-9.2374,-11.2914,-21.7894,-41.0765,3
9.4205,0.5820,-11.0763,-20.3856,18.0053,-42.7244,3
10.3770,2.1230,-9.7471,-11.7187,67.9929,26.9164,3
11.1673,0.2602,-7.1880,-30.3954,25.5736,56.0911,3
7.7300,-3.4851,-3.7722,-20.7518,16.7235,72.8147,3
4.3328,-2.9976,-3.0113,4.7607,31.6771,85.3879,3
2.0931,-1.6761,-2.5692,10.8642,34.1795,95.2145,3
2.9395,0.7788,-2.1074,27.4047,38.3910,81.9089,3
3.0945,-1.3758,-2.3347,-2.3193,55.8470,49.5604,3
4.0031,-1.3938,0.1680,-38.9403,48.7059,30.3343,3
5.3659,0.5425,-1.6420,-72.7537,66.7722,0.6713,3
6.9996,0.3649,0.9738,-83.0686,73.3030,-7.3242,3
11.4693,0.1441,0.6113,-84.1672,-5.4321,15.1977,3
12.5030,-1.9028,-1.4638,-25.4515,-37.7806,35.1561,3
13.4554,-7.1252,-2.5399,21.8505,-2.8076,39.2455,3
17.2893,0.3996,0.9762,-13.4887,-8.6669,25.6957,3
12.9003,1.0642,-3.0005,22.3998,71.8992,21.1181,3
9.8829,-5.8689,-8.8247,16.6625,-33.1420,43.4569,3
11.3264,-5.8707,-10.3842,35.2171,-27.5267,67.0774,3
12.5288,-6.5030,-5.7930,60.2415,56.7015,35.2782,3
4.4787,-5.1786,-6.7118,-25.9398,49.3162,-33.6302,3
11.2049,-5.8797,-5.8815,-30.1512,0.9765,-5.7372,3
9.2614,-2.2887,-5.3258,6.2866,-54.0159,-29.0526,3
7.0169,-1.4626,-4.0995,-8.1786,-86.3034,-62.4998,3
3.3702,-2.0243,-2.3964,-13.1225,-88.7448,-43.4569,3
3.6789,-1.3292,-3.3086,-18.7987,-58.2273,-44.6776,3
2.8677,0.7800,-4.1126,2.6855,-22.9491,-51.0252,3
4.7222,0.5916,-3.3637,36.0716,-14.2821,-42.8465,3
5.0847,0.2488,-2.8737,46.3866,20.3856,-41.3817,3
6.4079,0.2506,-1.0701,71.5330,39.6727,-45.1659,3
7.4362,0.4749,-1.5918,69.5188,40.0999,-39.1844,3
10.2789,-1.4009,2.0644,73.7913,44.2503,-20.2636,3
12.4540,0.3056,0.7680,21.2401,-27.5878,-27.0385,3
15.8997,4.6648,-3.9505,-26.0009,-67.5047,-53.8939,3
14.6835,3.3200,-3.1286,-30.8837,-34.2406,-56.8235,3
12.0179,-2.1308,-6.3469,-23.1322,-109.3747,-29.1136,3
9.9756,-4.5684,-9.0203,-25.4515,-110.8395,-26.0619,3
9.8955,-4.9232,-9.5455,-10.0097,-67.4436,-27.8929,3
8.8319,-1.8711,-11.6105,-8.9111,42.9686,-33.0809,3
10.1276,2.4741,-9.5168,0.1220,80.5051,14.5873,3
10.6803,0.5419,-7.0025,-15.6249,36.3768,46.0814,3
8.2510,-3.2105,-4.1569,-10.1928,22.6439,69.0916,3
3.3367,-2.9970,-2.4514,4.3945,34.0575,73.7302,3
1.9836,-1.5110,-2.8779,19.2870,43.8841,80.5662,3
3.3332,0.6245,-2.1529,31.0057,28.9305,77.6365,3
3.8632,-2.0255,-2.7182,9.7045,30.9447,57.0677,3
4.5708,-1.4853,-1.2460,-43.7620,46.5086,15.2587,3
6.1645,0.7758,0.9278,-59.0818,54.6263,-4.2114,3
6.5012,0.3140,0.7639,-75.1340,60.4856,-8.1176,3
8.9844,1.0510,0.5084,-90.0266,33.8133,9.6435,3
11.9623,-1.8011,-2.3210,-63.4153,-16.3573,32.6537,3
13.0450,-5.9318,-2.6213,-13.5497,15.0756,44.1893,3
15.0969,-2.9461,1.6366,-26.3060,-39.5506,39.9168,3
15.8243,-1.3573,-3.4618,48.6448,112.3043,52.0018,3
10.6169,-7.0486,-8.3712,45.6541,-13.0004,54.7483,3
11.2941,-4.9722,-8.9796,67.9319,9.2773,61.0349,3
